id_arrecadacao;id_uf;co_periodo;ANO2;MES;va_icms_primario;va_icms_secundario;va_icms_terciario;va_icms_terciario_atacadista;va_icms_terciario_varejista;va_icms_terciario_transportes;va_icms_terciario_comunicacao;va_icms_terciario_outros;va_icms_energia;va_icms_energia_secundario;va_icms_energia_terciario;va_icms_combustiveis;va_icms_combustiveis_secundario;va_icms_combustiveis_terciario;va_icms_divida_ativa;va_icms_outras;va_icms_total;va_outros_tributos_ipva;va_outros_tributos_itcd;va_outros_tributos_taxas;va_outros_tributos_outros;va_outros_tributos_total;va_receita_tributaria_total
3650;AL;201005;2010;5;80873;30024854;87518947;32345095;34722097;1672224;17100178;1679353;15656188;0;0;22347560;0;0;571646;3795023;159995091;10037513;205573;91750;7137254;17472090;177467181
3919;SE;201005;2010;5;3123040;24966495;70311039;18381289;29003662;1977415;13607157;7341516;13389687;13389687;0;25202761;22983812;2218949;50559990;10375975;197928987;7243392;515088;31608;15844517;23634605;221563592
4187;BA;201005;2010;5;12627104;272151332;491678827;203337492;144515300;15050096;105124807;23651132;111960297;108373211;3587086;198704052;179270443;19433609;110641410;22644243;1220407265;68566439;1175940;18353180;145941266;234036825;1454444090
4456;MG;201005;2010;5;7190123;721097604;677471056;234335774;169402899;40343091;209237746;24151546;231870069;31665110;200204959;406864035;361341804;45522231;23168447;74847079;2142508413;91300762;22259226;83994970;0;197554958;2340063371
4725;ES;201005;2010;5;117809;206666399;214150470;125797002;38250520;10406052;39696896;0;57039868;8555980;48483888;85156255;0;85156255;3351326;7781329;574263456;90370492;1642297;18704578;0;110717367;684980823
4992;RJ;201005;2010;5;29329392;371710248;937887529;273851145;194179985;30051437;344581461;95223501;239503227;13142398;226360829;155787437;125492175;30295262;317640021;280912635;2332770489;92166026;51461333;2716456;225792183;372135998;2704906487
5261;SP;201005;2010;5;8659180;2853023632;2847512079;1175567754;518028106;158995716;844253132;150667371;534331294;1487213;532844081;767891344;537384402;230506942;15231163;336671676;7363320368;312302150;133230246;293248504;27120515;765901415;8129221783
5530;PR;201005;2010;5;21532368;221189203;433106902;196066725;61419430;18694484;153792521;3133742;168776648;168776648;0;222600733;190415557;32185176;3161073;38122520;1108489447;134075961;8794810;3742735;58066063;204679569;1313169016
5799;SC;201005;2010;5;3315067;205138577;340406380;95276182;122055660;17625752;83273665;22175121;88614564;0;88614564;161918052;0;161918052;2098964;0;801491604;91956111;5031623;29084213;50;126071997;927563601
6068;RS;201005;2010;5;8159812;480261142;466911318;171502425;158452175;10961027;125995691;0;134492153;5159118;129333035;297497894;248341859;49156035;15443414;50199854;1452965587;176666365;27333930;15454299;0;219454594;1672420181
6336;MS;201005;2010;5;49643566;25860417;149915701;57926685;58627033;2782852;29128892;1450239;21127113;19413;21107700;114520807;4578768;109942039;398643;6493749;367959996;7001527;2991056;741897;996519;11730999;379690995
6604;MT;201005;2010;5;39905779;16971432;194339887;19965510;59095873;13777017;26844111;74657376;41328053;12398416;28929637;81165988;3652469;77513519;10437775;61885431;446034345;44574684;1566116;2309528;76126995;124577323;570611668
6872;GO;201005;2010;5;20729715;203608930;334736339;176355705;81798981;11489388;61781305;3310960;2127156;1544909;582247;139458966;31231041;108227925;18825292;26504976;745991374;50138038;6198989;2927462;333799678;393064167;1139055541
7141;DF;201005;2010;5;56887;59263613;186385658;68275310;50518187;2367386;61842034;3382741;27292137;27292137;0;85417991;8671230;76746761;1357616;768427;360542329;92052652;4100817;2615183;0;98768652;459310981
162;RO;201006;2010;6;14481055;7753291;97371455;31228448;26683148;3748464;14499113;21212282;7392500;0;7392500;58361350;11893886;46467464;6059532;3244852;194664035;8105307;569849;2339518;39577840;50592514;245256549
431;AC;201006;2010;6;728255;1075724;39073569;5335409;9625583;1397212;4744378;17970987;3936859;3936859;0;501054;44;501010;762238;0;46077699;3070761;34680;150953;0;3256394;49334093
699;AM;201006;2010;6;3886931;165015284;213023588;58650790;42839938;12218976;28715341;70598543;12436959;0;0;72506041;0;0;749864;0;467618667;15532374;236416;196416;14403628;30368834;497987501
968;RR;201006;2010;6;38368;3600155;15807000;5243120;6809640;60723;3693088;429;181983;181983;0;14045585;12884259;1161326;0;-121644;33551447;1602092;19222;97027;5602143;7320484;40871931
1237;PA;201006;2010;6;2734212;97543821;183942594;38218311;48697209;9508581;49051135;38467358;40914661;5031752;35882909;96609500;0;96609500;16004474;1830885;439580147;24443543;636914;8271939;28954555;62306951;501887098
1504;AP;201006;2010;6;679958;3180620;15684974;4029802;4117879;532084;4678475;2326734;174103;0;174103;13057992;0;13057992;465355;5394289;38637291;2710849;11381;1005182;1942675;5670087;44307378
1772;TO;201006;2010;6;2349208;17362656;35064920;9623389;13204038;536096;9999342;1702055;10032772;10032772;0;28682955;28682955;0;1016781;0;94509292;10318438;294107;2218302;1278721;14109568;108618860
2041;MA;201006;2010;6;479135;41863326;99579302;34276412;29373904;3789547;28968428;3171011;25508436;3791517;21716919;62035917;1965056;60070861;2722738;6464046;238652900;11860274;207037;5298703;5122254;22488268;261141168
2309;PI;201006;2010;6;11122453;26936779;57945669;17231022;22787199;1785090;14848663;1293695;16184609;4787;16179822;39907086;0;39907086;198885;120873;152416354;9392037;238397;804649;11258;10446341;162862695
2578;CE;201006;2010;6;687653;102375562;216237980;89753501;69366677;6336228;50619211;162363;56129625;56129625;0;89992598;83990914;6001684;3258059;20535318;489216795;10427532;1783226;792404;2759;13005921;502222716
2847;RN;201006;2010;6;34253343;55953104;110260197;35091115;43203300;1431241;23310652;7223889;20644027;0;20644027;10264875;0;10264875;178;0;231375724;22738020;525288;0;0;23263308;254639032
3116;PB;201006;2010;6;406684;43112215;105512244;40330422;35751123;3797456;23807345;1825898;22006978;576442;21430536;39652966;3164829;36488137;120520;0;210811607;10637546;420867;550780;10163282;21772475;232584082
3383;PE;201006;2010;6;338500;112043467;386709735;136428929;147983225;10323161;74362044;17612376;66824675;727064;66097611;105631101;482891;105148210;2849778;7286317;681683573;14665157;3670124;4765247;15777218;38877746;720561319
3651;AL;201006;2010;6;49538;33492700;85552110;30548895;36166665;1483358;15742090;1611102;14423170;0;0;16058695;0;0;760380;3262263;153598856;11063956;330766;88723;5238040;16721485;170320341
3920;SE;201006;2010;6;2179425;31899142;72782693;19547773;30709207;2305163;14425604;5794946;12228431;12228431;0;23706371;21505649;2200722;766160;1535308;145097530;6904290;417004;25173;5784593;13131060;158228590
4188;BA;201006;2010;6;11161850;234959040;386188762;117998962;124581155;12304229;109364145;21940271;98958052;95306132;3651920;183060303;163511459;19548844;2493722;20662015;937483744;71359452;793079;29644911;146076621;247874063;1185357807
4457;MG;201006;2010;6;7088412;725645313;706051268;245827284;185527280;35980463;208659448;30056793;237264798;34533353;202731445;389659225;341632945;48026280;40837116;70912193;2177458325;74079299;19355116;110611826;0;204046241;2381504566
4726;ES;201006;2010;6;408478;201210552;164998091;76644832;38945548;11677303;37730408;0;54255234;8138285;46116949;85550223;0;85550223;3465813;5565178;515453569;30512893;1644895;18156329;0;50314117;565767686
4993;RJ;201006;2010;6;33062427;443547218;913939188;289671434;231298016;25870924;303917208;63181606;207000604;16797934;190202670;144973061;109210044;35763017;12515095;27378449;1782416042;60313901;23586000;1559760;202834456;288294117;2070710159
5262;SP;201006;2010;6;7999244;3040250020;2967064728;1263909695;568169130;171899853;829141943;133944107;567750960;2193194;565557766;770662022;565509080;205152942;15193022;352715959;7721635955;353142841;94765206;291775952;21887937;761571936;8483207891
5531;PR;201006;2010;6;19733535;206215921;452985809;194455362;72859523;21116507;161897764;2656653;163995810;163995810;0;187458938;155619354;31839584;10508383;39653345;1080551741;128376847;34227306;3519239;63321997;229445389;1309997130
5800;SC;201006;2010;6;3186322;215235893;370571677;104718017;143462156;18709899;81650164;22031441;90856101;0;90856101;144354567;0;144354567;2254082;0;826458642;85309262;6946785;28406456;0;120662503;947121145
6069;RS;201006;2010;6;6309187;499221882;496407507;173086031;173165645;11611477;138544354;0;130886912;5009268;125877644;197259922;162406905;34853017;13889361;52617890;1396592661;155219534;130120586;17099661;0;302439781;1699032442
6337;MS;201006;2010;6;52322218;23790360;155944393;61110105;59848849;3125487;30155719;1704233;19901980;580577;19321403;131629513;5012405;126617108;333315;5436927;389358706;5966604;5138627;709395;1093958;12908584;402267290
6605;MT;201006;2010;6;39387448;17709379;198284083;20354545;58357403;14621495;30512545;74438095;37320847;11196254;26124593;86310659;3883980;82426679;1445016;60671094;441128526;33422872;2597120;2135940;76463049;114618981;555747507
6873;GO;201006;2010;6;20758603;148357497;310644621;142013393;90991456;12021415;61932096;3686261;1943169;1364782;578387;141806051;30482508;111323543;17766678;30574910;671851529;48683755;6814599;3269132;424603107;483370593;1155222122
7142;DF;201006;2010;6;122757;64469968;195710665;69750267;52371115;2401563;67648038;3539682;28313072;28313072;0;85149416;3445359;81704057;1225762;1112591;376104231;82235108;2040685;7580560;0;91856353;467960584
163;RO;201007;2010;7;14574409;7572623;96036563;32522263;22937683;3778323;14260160;22538134;7451810;0;7451810;59211723;13543351;45668372;2964726;2901468;190713322;8338435;1265785;2339613;38613552;50557385;241270707
432;AC;201007;2010;7;785352;1209293;42871088;5709103;11552382;1919310;4813663;18876630;1982323;1982323;0;709220;0;709220;461261;0;48018537;3357922;78150;223461;0;3659533;51678070
700;AM;201007;2010;7;3916838;159872430;239824030;59325545;53041169;11385243;28439494;87632579;12766196;0;0;60344276;0;0;696932;0;477420702;17012176;297035;201763;20419294;37930268;515350970
969;RR;201007;2010;7;19908;3183035;14845585;4468575;6555329;79293;3741215;1173;60851;60851;0;18027907;10648720;7379187;0;2470538;38607824;2127881;47557;56068;6279511;8511017;47118841
1238;PA;201007;2010;7;2846264;101870538;176070522;35726053;45781101;9512040;49976541;35074787;42986867;4470981;38515886;105336176;0;105336176;2651519;790483;432552369;29269574;419488;8193015;24378854;62260931;494813300
1505;AP;201007;2010;7;262143;2853404;13231993;3069120;3365935;413682;3753603;2629653;72575;0;72575;13521282;0;13521282;22026;3740285;33703708;3553535;3726;1608709;399116;5565086;39268794
1773;TO;201007;2010;7;2088994;17608125;37613033;10303964;14376852;636272;10282703;2013242;10026965;10026965;0;29020850;29020850;0;1019165;0;97377132;9489877;437895;1882252;1164934;12974958;110352090
2042;MA;201007;2010;7;596404;44224068;103604918;34710531;31927769;5619172;29106351;2241095;29519345;7155598;22363747;59846205;1734814;58111391;407579;6377419;244575938;10102560;368250;5699192;1965588;18135590;262711528
2310;PI;201007;2010;7;11604011;26750447;58542225;17042896;22903027;2069357;15124760;1402185;15857320;18588;15838732;41324628;0;41324628;198488;42941;154320060;11097875;440685;846159;29671;12414390;166734450
2579;CE;201007;2010;7;410035;103984644;221144626;89423947;69584327;6546475;55453426;136451;54496568;54496568;0;93852580;86368029;7484551;3386040;21259453;498533946;10016479;1908234;756869;1496;12683078;511217024
2848;RN;201007;2010;7;39933285;55356892;108046021;33678264;42090016;1509601;23226895;7541245;20583012;0;20583012;11143460;0;11143460;178;0;235062848;19010424;1345230;0;0;20355654;255418502
3117;PB;201007;2010;7;419513;40122469;109397879;42884211;37055403;3723696;23644327;2090242;23077853;891597;22186256;41616878;3612464;38004414;171669;0;214806261;10452115;485250;635377;10425465;21998207;236804468
3384;PE;201007;2010;7;405562;101063423;384839285;133504310;148060608;11477414;73797924;17999029;62241515;744814;61496701;109550427;444244;109106183;1030324;4906869;664037405;13087122;2047688;4400675;14225772;33761257;697798662
3652;AL;201007;2010;7;85255;34500260;80176554;29458948;34093883;1486354;13264454;1872915;15812712;0;0;15350476;0;0;1115802;2717948;149759007;16061682;368353;120604;5773832;22324471;172083478
3921;SE;201007;2010;7;3383567;27755875;68601265;18513604;28757649;2026151;13451102;5852759;11950644;11950644;0;20968418;18918157;2050261;885950;1859944;135405663;9087123;725728;25167;5603713;15441731;150847394
4189;BA;201007;2010;7;13820329;235974658;384459829;117999285;121651925;12676873;109133330;22998416;87885458;84148600;3736858;179526073;162726860;16799213;4065442;20741775;926473564;77779628;3143877;18573429;155689175;255186109;1181659673
4458;MG;201007;2010;7;8290916;780549115;718578450;253877485;190616223;31184472;216007064;26893206;252174438;38377256;213797182;414733542;363065256;51668286;71898503;76616253;2322841217;72721670;20653647;90586689;0;183962006;2506803223
4727;ES;201007;2010;7;579786;180321742;173522957;73848023;44143768;17084514;38446652;0;53515768;8027365;45488403;73362432;0;73362432;3722661;9092987;494118333;16861672;1643410;29467200;0;47972282;542090615
4994;RJ;201007;2010;7;21019509;408350468;922173457;273760449;236407005;30806603;292931320;88268080;193444980;15929941;177515039;177733357;138919348;38814009;10152758;26753376;1759627905;57923727;30331449;1865016;193096379;283216571;2042844476
5263;SP;201007;2010;7;6314024;2922584244;2950806508;1180985820;556982443;210904953;865394790;136538502;539707918;1612926;538094992;766199949;578660374;187539575;19541054;409900985;7615054682;301774244;77070003;305343684;29437839;713625770;8328680452
5532;PR;201007;2010;7;15839233;215673206;413538534;183358017;58877539;20708328;147765840;2828810;172151163;172151163;0;224317217;187470701;36846516;2530273;45106856;1089156482;129527138;11376828;3765335;71859059;216528360;1305684842
5801;SC;201007;2010;7;3463479;202345081;405392312;115736542;160402264;26050395;79667260;23535851;78004193;0;78004193;146178102;0;146178102;2186614;0;837569781;84451476;5546717;30515741;0;120513934;958083715
6070;RS;201007;2010;7;6150291;480595099;497154815;173341863;170825943;11625376;141361633;0;131793979;5682617;126111362;264107150;213589480;50517670;35323031;40953135;1456077500;147550618;7105872;16969154;0;171625644;1627703144
6338;MS;201007;2010;7;55605723;23948418;154971131;61137574;58295360;3841222;29943875;1753100;17141767;43071;17098696;131375573;4934671;126440902;338368;5411928;388792908;5798622;3774092;858799;1403638;11835151;400628059
6606;MT;201007;2010;7;38489120;18452557;204728444;19982745;61613637;14583416;28770374;79778272;33520974;10056292;23464682;87793172;3950693;83842479;5132440;63272382;451389089;21529889;2040471;2171473;90330058;116071891;567460980
6874;GO;201007;2010;7;18893908;158211562;288053864;121474559;89644352;13669117;59915560;3350276;2278367;1650122;628245;142813487;35029331;107784156;35122383;38415247;683788818;50850953;5505881;3949561;282945992;343252387;1027041205
7143;DF;201007;2010;7;129882;62258704;194783915;62806582;55684562;4138752;67610507;4543512;28721964;28721964;0;84130671;4991094;79139577;1513569;990261;372528966;28703031;3137208;21776481;0;53616720;426145686
164;RO;201008;2010;8;12215728;8992982;103517219;32738117;25614758;3928630;14704969;26530745;7989623;0;7989623;46493692;16503596;29990096;2885790;2715238;184810272;9974186;752867;2262341;42754108;55743502;240553774
433;AC;201008;2010;8;772067;1396480;44486732;5967748;10839746;1109135;5237237;21332866;4376717;4376717;0;687744;4469;683275;566415;0;52286155;3219913;64661;271496;0;3556070;55842225
701;AM;201008;2010;8;3731268;184612744;241351558;54239272;46479428;10709709;29644491;100278658;12832373;0;0;52191039;0;0;562730;0;495281712;16439554;334817;242806;17321517;34338694;529620407
970;RR;201008;2010;8;20614;3649354;16146644;5028240;7220100;77654;3820551;99;421488;421488;0;14885596;13525208;1360388;0;3098867;38222563;2172030;98943;73267;5648168;7992408;46214971
1239;PA;201008;2010;8;3336359;79832511;202750372;38094334;45900641;9986560;50997317;57771520;19688934;4376406;15312528;113574253;0;113574253;4129205;1071353;424382987;24298466;396213;8612805;23561571;56869055;481252042
1506;AP;201008;2010;8;735228;4082426;15123365;3637732;4157441;364096;4153399;2810697;2314378;0;2314378;12736867;0;12736867;76303;3781375;38849942;4151322;21218;1505470;487436;6165446;45015388
1774;TO;201008;2010;8;1632106;16910177;37140679;10429438;13751515;628227;10497487;1834012;9857967;9857967;0;32422090;32422090;0;1258712;0;99221731;9579022;225886;2019843;1241202;13065953;112287684
2043;MA;201008;2010;8;905738;45383273;104835169;35583515;32332604;4529639;30053759;2335652;25883259;5260737;20622522;64901314;2801646;62099668;336135;7699668;249944556;7688871;361962;5450538;3569309;17070680;267015236
2311;PI;201008;2010;8;12001882;26273490;61352597;18715738;23554092;2462340;15354821;1265606;17242965;1452264;15790701;47184622;0;47184622;260186;114597;164430339;10948511;252330;896674;56461;12153976;176584315
2580;CE;201008;2010;8;658892;117393444;230038562;92919233;75601395;8182728;53249272;85934;54380502;54380502;0;114310965;105521398;8789567;3096375;21317445;541196185;8273013;3563651;728667;3549;12568880;553765065
2849;RN;201008;2010;8;36279020;56959869;115467770;35975227;44327825;2133537;25262959;7768222;19306843;0;19306843;10825739;0;10825739;204;0;238839445;14059191;374003;0;0;14433194;253272639
3118;PB;201008;2010;8;523386;37214217;110460586;43418049;36566171;4076430;24004387;2395549;21963464;911112;21052352;37494232;5028020;32466212;129011;0;207784896;14853950;654571;665046;8100269;24273836;232058732
3385;PE;201008;2010;8;299818;110674800;417203091;154809948;155803439;12940258;74599532;19049914;61397929;668460;60729469;117936462;326581;117609881;1793343;5798690;715104133;11239406;2013690;4553739;15394168;33201003;748305136
3653;AL;201008;2010;8;77969;33077431;84046871;28950691;36047346;1747720;15341281;1959833;12202935;0;0;80797911;0;0;29801196;3729358;243733671;15243866;280403;225477;5313757;21063503;264797174
3922;SE;201008;2010;8;2364656;28684341;74127012;19893573;31053490;2444515;14571508;6163926;11347458;11346730;728;24318976;22117578;2201398;1009725;1431516;143283684;9317073;533051;31706;5843935;15725765;159009449
4190;BA;201008;2010;8;16205413;224248043;380910774;124481219;117398035;13846228;102269239;22916053;97702046;94875250;2826796;182006918;165377820;16629098;2805856;24157905;928036955;68572575;2266313;29652791;149300461;249792140;1177829095
4459;MG;201008;2010;8;10850818;935267341;1178182787;302389081;296799750;325264621;211975337;41753998;247311294;36864044;210447250;437238606;378719022;58519584;399780252;81067482;3289698580;65240235;30453965;88222341;0;183916541;3473615121
4728;ES;201008;2010;8;496250;192168304;185536221;89825124;44116103;14305984;37289010;0;49422729;7413409;42009320;87326750;0;87326750;5381437;7748990;528080681;13003818;2165546;31825720;0;46995084;575075765
4995;RJ;201008;2010;8;34795389;429099093;901504644;283026654;251527113;26609016;315256464;25085397;195055656;17472005;177583651;203159333;124242999;78916334;36470773;31905752;1831990640;50952656;30666910;1903881;193255067;276778514;2108769154
5264;SP;201008;2010;8;7132790;2986714148;2995539794;1225173219;575624826;188958130;862097121;143686498;536550309;1502537;535047772;828350260;587450035;240900225;16519970;383158557;7753965828;320334305;71796745;351844184;27637190;771612424;8525578252
